accuracy,loss,val_accuracy,val_loss,learning_rate
0.842202365398407,0.49149128794670105,0.9653571248054504,0.11603755503892899,0.0010000000474974513
0.9505059719085693,0.16172324120998383,0.975595235824585,0.078389011323452,0.0010000000474974513
0.9648809432983398,0.11558885127305984,0.9821428656578064,0.05822497233748436,0.0010000000474974513
0.9692261815071106,0.09834171831607819,0.9836905002593994,0.05057810619473457,0.0010000000474974513
0.9745237827301025,0.08334033936262131,0.9825000166893005,0.050529979169368744,0.0010000000474974513
